4.999999999999999445e-01,3.999999999999999667e-01,1.000000000000000194e-01
5.024999999999999467e-01,4.000999999999999557e-01,9.740000000000000047e-02
5.049194999999999656e-01,4.002024000000000137e-01,9.487809999999999300e-02
5.072609235000000716e-01,4.003071170999999984e-01,9.243195939999998556e-02
5.095266213584999093e-01,4.004140709064000214e-01,9.005930773509999987e-02
5.117188739691944654e-01,4.005231834568520610e-01,8.775794257395340414e-02
5.138398933724439566e-01,4.006343791473643834e-01,8.552572748019166005e-02
5.158918253034773249e-01,4.007475846615895509e-01,8.336059003493326292e-02
5.178767511792217171e-01,4.008627289022313467e-01,8.126051991854682521e-02
5.197966900255989176e-01,4.009797429245083311e-01,7.922356704989266807e-02
5.216536003470702010e-01,4.010985598716094724e-01,7.724783978132039597e-02
5.234493819401627723e-01,4.012191149120849509e-01,7.533150314775240164e-02
5.251858776526550088e-01,4.013413451791129627e-01,7.347277716823188976e-02
5.268648750900494226e-01,4.014651897115866230e-01,7.166993519836405147e-02
5.284881082709103062e-01,4.015905893969650697e-01,6.992130233212472123e-02
5.300572592326031618e-01,4.017174869158390837e-01,6.822525385155793487e-02
5.315739595889172886e-01,4.018458266881558272e-01,6.658021372292700912e-02
5.330397920410160362e-01,4.019755548210565133e-01,6.498465313792732567e-02
5.344562918431129406e-01,4.021066190582765487e-01,6.343708909861059397e-02
5.358249482242281037e-01,4.022389687310614081e-01,6.193608304471053677e-02
5.371472057673452039e-01,4.023725547105544975e-01,6.048023952210025006e-02
5.384244657472407880e-01,4.025073293616112657e-01,5.906820489114779360e-02
9.653284451906274377e-01,3.032586650993344610e-02,4.345688299439117060e-03
9.984523510792585599e-01,1.362590881393070837e-03,1.850580393483161796e-04
9.974594504693597985e-01,2.359680641590936045e-03,1.808688890492597657e-04
9.998507546439697746e-01,1.417335159662445085e-04,7.511840064034898053e-06
9.999515732009472968e-01,4.811368738462146362e-05,3.131116681330891435e-07
9.999558137752510012e-01,4.417139587811940365e-05,1.482887073209506780e-08
9.999559921277307861e-01,4.400540431022851537e-05,2.467958944466050758e-09
9.999559996291822461e-01,4.399841520625968156e-05,1.955611393751612135e-09
9.999559999447008574e-01,4.399812092885796590e-05,1.934370508191769747e-09
9.999559999579717973e-01,4.399810853825792496e-05,1.933489713703093484e-09
9.999559999585302394e-01,4.399810801654958383e-05,1.933453181936120736e-09
9.999559999585537762e-01,4.399810799458296341e-05,1.933451666418633415e-09
9.999559999585546644e-01,4.399810799365805764e-05,1.933451603533871781e-09
